source_batch_id,review_group_id,decision_target_key,finding_member_ids,finding_stable_ids,languages,source_cluster_id,production_file,card_object_id,field_path,lv_source,de_reference,discovery_current,production_current,production_current_mirror,primary_www_parity,proposed,raw_category,canonical_bucket,reason,severity,conflict_status,post_crowdin_state,mapping_resolution,owner_status,owner_decision,owner_new,owner_note,unresolved_category,provenance_type
"BATCH-098","4f6a1f5c83937bf6","4f6a1f5c83937bf628d3d5ee4cda83b45d2dbe860e993b55a8661fadec6d7804","DISC-G2-A1-IS-L0003","g2/a1/is|was|idx:644|study|WRONG_LANGUAGE|gpt-5.6-luna","is","","crowdin-staging/g2/is-a1.json","was|idx:644","study","kas • ko","was","","{""study.translation"":""Mis • Mida"",""study.explanation"":""[\""Põhiidee: var på öklissõna sätää ja eräää kohta — eesti keeles på see mis või mida, olenevalt lauseosast.\"",\""Var öklisb säytä, äääää ja faktide kohta, mitte kasätide kohta.\"",\""Saksa keeles var käenetes ei muutuu — se käena alati välja nagu was.\"",\""Kui var på lause alus (fag), tõlgitakse se eesti keeles sõnaga mis (Was ist das? = Mis see on?).\"",\""Kui var på tegusõna sihitis (objekt), tõlgitakse see eesti keeles sõnaga mida (Was machst du? = Mida sa teed?).\"",\""Isikute kohta ösıtakse sönaga wer (kes/milline), mitte var.\""]"",""study.examples"":""[{\""de\"":\""Was ist das?\"",\""lv\"":\""Ser du på?\""},{\""de\"":\""Was ist passiert?\"",\""lv\"":\""Skjedde et uhell?\""},{\""de\"":\""Was machst du gerade?\"",\""lv\"":\""Hva sa du nå?\""},{\""de\"":\""Was möchtest du trinken?\"",\""lv\"":\""Hva sa du?\""},{\""de\"":\""Was bedeutet dieses Wort?\"",\""lv\"":\""Hva mener du?\""},{\""de\"":\""Was ist dein Lieblingsessen?\"",\""lv\"":\""Mis on sinu petitetoit?\""},{\""de\"":\""Was hast du gesagt?\"",\""lv\"":\""Hva sa seaside?\""}]"",""study.tip"":""[\""was breytist ekki — á þýsku er það alltaf was; á íslensku veldu kas eða hvað eftir setningahluta.\"",\""Ātrs triks: ja uz jautājumu var atbildēt ar 'Tas ir ...', lieto kas; ja atbilde nāk pēc darbības vārda kā papildinājums, lieto ko.\""]"",""study.important"":""[\""was spyrr um hluti, atburði og staðreyndir — aldrei um fólk.\"",\""Isikute kohta ösıtakse sönaga wer (kes/milline), mitte var.\"",\""was für (ein/eine) þýðir hvaða/hvað fyrir og spyrr um eiginleika eða gerð (Was für ein Film ist das? = Hvaða kvikmynd er það?).\"",\""Ekki rétt: Wer ist passiert? → Rétt: Was ist passiert?\""]""}","{""study.translation"":""Mis • Mida"",""study.explanation"":""[\""Põhiidee: var på öklissõna sätää ja eräää kohta — eesti keeles på see mis või mida, olenevalt lauseosast.\"",\""Var öklisb säytä, äääää ja faktide kohta, mitte kasätide kohta.\"",\""Saksa keeles var käenetes ei muutuu — se käena alati välja nagu was.\"",\""Kui var på lause alus (fag), tõlgitakse se eesti keeles sõnaga mis (Was ist das? = Mis see on?).\"",\""Kui var på tegusõna sihitis (objekt), tõlgitakse see eesti keeles sõnaga mida (Was machst du? = Mida sa teed?).\"",\""Isikute kohta ösıtakse sönaga wer (kes/milline), mitte var.\""]"",""study.examples"":""[{\""de\"":\""Was ist das?\"",\""lv\"":\""Ser du på?\""},{\""de\"":\""Was ist passiert?\"",\""lv\"":\""Skjedde et uhell?\""},{\""de\"":\""Was machst du gerade?\"",\""lv\"":\""Hva sa du nå?\""},{\""de\"":\""Was möchtest du trinken?\"",\""lv\"":\""Hva sa du?\""},{\""de\"":\""Was bedeutet dieses Wort?\"",\""lv\"":\""Hva mener du?\""},{\""de\"":\""Was ist dein Lieblingsessen?\"",\""lv\"":\""Mis on sinu petitetoit?\""},{\""de\"":\""Was hast du gesagt?\"",\""lv\"":\""Hva sa seaside?\""}]"",""study.tip"":""[\""was breytist ekki — á þýsku er það alltaf was; á íslensku veldu kas eða hvað eftir setningahluta.\"",\""Ātrs triks: ja uz jautājumu var atbildēt ar 'Tas ir ...', lieto kas; ja atbilde nāk pēc darbības vārda kā papildinājums, lieto ko.\""]"",""study.important"":""[\""was spyrr um hluti, atburði og staðreyndir — aldrei um fólk.\"",\""Isikute kohta ösıtakse sönaga wer (kes/milline), mitte var.\"",\""was für (ein/eine) þýðir hvaða/hvað fyrir og spyrr um eiginleika eða gerð (Was für ein Film ist das? = Hvaða kvikmynd er það?).\"",\""Ekki rétt: Wer ist passiert? → Rétt: Was ist passiert?\""]""}","PASS","","WRONG_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","CRITICAL","NONE","COMPOSITE_SCOPE_CAPTURED","COMPOSITE_SCOPE_CAPTURED","DECIDED","LABOT","{""study.translation"":""hvað"",""study.explanation"":[""Meginhugsun: was er spyrjandi fyrir hluti, atburði og staðreyndir."",""Spyr um hluti, atburði og staðreyndir — aldrei um fólk."",""Á þýsku breytist orðið ekki — það er alltaf was."",""Was ist das? = Hvað er þetta?"",""Was machst du? = Hvað ertu að gera?"",""Fyrir fólk spyrjum við með wer (hver), ekki was.""],""study.examples[0].lv"":""Hvað er þetta?"",""study.examples[1].lv"":""Hvað gerðist?"",""study.examples[2].lv"":""Hvað ertu að gera núna?"",""study.examples[3].lv"":""Hvað viltu drekka?"",""study.examples[4].lv"":""Hvað þýðir þetta orð?"",""study.examples[5].lv"":""Hvað er uppáhalds matur þinn?"",""study.examples[6].lv"":""Hvað sagðir þú?"",""study.tip[0]"":""was breytist ekki — á þýsku er það alltaf was."",""study.tip[1]"":""Fljótlegt: ef svarið er „Það er ...“, notaðu hvað."",""study.important[0]"":""was spyr um hluti, atburði og staðreyndir — aldrei um fólk."",""study.important[1]"":""Fyrir fólk er wer (hver) notað, ekki was."",""study.important[2]"":""Was für (ein/eine) þýðir hvaða/hvers konar."",""study.important[3]"":""Ekki rétt: Wer ist passiert? → Rétt: Was ist passiert?""}","IS was gala: tip[1] notaðu hvað; important[1] passive IS grammar per LV source. DE untouched.","COMPOSITE_SCOPE_REQUIRES_FIELD_LEVEL_OWNER","INDIVIDUAL_LINGUISTIC"
"BATCH-165","f4c53ab714315f1f","f4c53ab714315f1fc86600e084da5d75bfed628840ad9c3ffb676011b4dcdb12","DISC-G2-A1-IS-L0008","g2/a1/is|waschen|idx:645|lv|MISTRANSLATION|gpt-5.6-luna","is","","crowdin-staging/g2/is-a1.json","waschen|idx:645","lv","mazgāt","waschen","","Dikt","Dikt","PASS","","MISTRANSLATION","SEMANTIC_OR_MEANING_ERROR","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","LABOT","{""lv"":""þvo""}","IS waschen lv: garbage Dikt→þvo for mazgāt wash. DE untouched.","SEMANTIC_MEANING_REVIEW_REQUIRED","INDIVIDUAL_LINGUISTIC"
"BATCH-099","9fd528ba5ea25e20","9fd528ba5ea25e20388656cf883e9eef362db8755292c916bdc7c08cdf79810e","DISC-G2-A1-IS-L0003","g2/a1/is|Wasser|idx:2|lv|WRONG_LANGUAGE|gpt-5.6-luna","is","","crowdin-staging/g2/is-a1.json","Wasser|idx:2","lv","ūdens","Wasser","","Vesi","Vesi","PASS","","WRONG_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","LABOT","{""lv"":""vatn""}","IS Wasser lv: ET Vesi→vatn for ūdens water. DE untouched.","TARGET_LANGUAGE_REWRITE_REQUIRED","INDIVIDUAL_LINGUISTIC"
"BATCH-164","9542e94260b274db","9542e94260b274dbe80fc8c6f2eb0aec97b32445d216577872f14cff937196b7","DISC-G2-A1-IS-L0010","g2/a1/is|Weg|idx:647|lv|WRONG_TRANSLATION|gpt-5.6-luna","is","","crowdin-staging/g2/is-a1.json","Weg|idx:647","lv","ceļš","Weg","","T-skjorte","T-skjorte","PASS","","WRONG_TRANSLATION","SEMANTIC_OR_MEANING_ERROR","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","LABOT","{""lv"":""vegur""}","IS Weg lv: garbage T-skjorte→vegur for ceļš way/path. DE untouched.","SEMANTIC_MEANING_REVIEW_REQUIRED","INDIVIDUAL_LINGUISTIC"
"BATCH-098","7db46f0ea408aedc","7db46f0ea408aedc17863b84d320ef7abdd728ad5d7f32cda1857afab37ba3a3","DISC-G2-A1-IS-L0011","g2/a1/is|Weihnachten|idx:648|lv|WRONG_LANGUAGE|gpt-5.6-luna","is","","crowdin-staging/g2/is-a1.json","Weihnachten|idx:648","lv","Ziemassvētki","Weihnachten","","Jõulud","Jõulud","PASS","","WRONG_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","LABOT","{""lv"":""jól""}","IS Weihnachten lv: ET Jõulud→jól for Ziemassvētki Christmas. DE untouched.","TARGET_LANGUAGE_REWRITE_REQUIRED","INDIVIDUAL_LINGUISTIC"
"BATCH-164","2ee1505819045f7f","2ee1505819045f7f0b59e3a6b54b8c805a2bfb7770bf4b17e5557f3de09d9486","DISC-G2-A1-IS-L0012","g2/a1/is|Wein|idx:649|lv|WRONG_TRANSLATION|gpt-5.6-luna","is","","crowdin-staging/g2/is-a1.json","Wein|idx:649","lv","vīns","Wein","","Blodåre","Blodåre","PASS","","WRONG_TRANSLATION","SEMANTIC_OR_MEANING_ERROR","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","LABOT","{""lv"":""vín""}","IS Wein lv: garbage Blodåre→vín for vīns wine. DE untouched.","SEMANTIC_MEANING_REVIEW_REQUIRED","INDIVIDUAL_LINGUISTIC"
"BATCH-099","8629479d55d99e47","8629479d55d99e47da1eafa0d2eaabad8d985341d033e46d89b8a8d6b93f7d0a","DISC-G2-A1-IS-L0013","g2/a1/is|weinen|idx:650|lv|WRONG_LANGUAGE|gpt-5.6-luna","is","","crowdin-staging/g2/is-a1.json","weinen|idx:650","lv","raudāt","weinen","","Nutma","Nutma","PASS","","WRONG_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","LABOT","{""lv"":""gráta""}","IS weinen lv: garbage Nutma→gráta for raudāt cry. DE untouched.","TARGET_LANGUAGE_REWRITE_REQUIRED","INDIVIDUAL_LINGUISTIC"
"BATCH-099","99ae95949306b421","99ae95949306b4216348c1899a7d4e9e473f35cc392ba00c0a618862451a928f","DISC-G2-A1-IS-L0014","g2/a1/is|weiß|idx:651|lv|WRONG_LANGUAGE|gpt-5.6-luna","is","","crowdin-staging/g2/is-a1.json","weiß|idx:651","lv","balts","weiß","","Valg","Valg","PASS","","WRONG_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","LABOT","{""lv"":""hvítur""}","IS weiß lv: ET Valg→hvítur for balts white. DE untouched.","TARGET_LANGUAGE_REWRITE_REQUIRED","INDIVIDUAL_LINGUISTIC"
"BATCH-097","200e2e740e38f82d","200e2e740e38f82dcce658ce143537ab8bace480acb5580c139bd00081ffbbd8","DISC-G2-A1-IS-L0015","g2/a1/is|welcher|idx:652|lv|WRONG_LANGUAGE|gpt-5.6-luna","is","","crowdin-staging/g2/is-a1.json","welcher|idx:652","lv","kurš","welcher","","Millie","Millie","PASS","","WRONG_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","LABOT","{""lv"":""hvor""}","IS welcher lv: garbage Millie→hvor for kurš which. DE untouched.","TARGET_LANGUAGE_REWRITE_REQUIRED","INDIVIDUAL_LINGUISTIC"
"BATCH-097","381748ae365158cf","381748ae365158cf642424d44698af757d9d87df45c79a3ef5c138b0dccbeeca","DISC-G2-A1-IS-L0016","g2/a1/is|Welt|idx:653|lv|WRONG_LANGUAGE|gpt-5.6-luna","is","","crowdin-staging/g2/is-a1.json","Welt|idx:653","lv","pasaule","Welt","","Maailm","Maailm","PASS","","WRONG_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","LABOT","{""lv"":""heimur""}","IS Welt lv: ET Maailm→heimur for pasaule world. DE untouched.","TARGET_LANGUAGE_REWRITE_REQUIRED","INDIVIDUAL_LINGUISTIC"
"BATCH-098","75536b0402212bb5","75536b0402212bb5c6e9bd54cc380f0d18776c4c059fa1beceaf47442dfea544","DISC-G2-A1-IS-L0017","g2/a1/is|wenig|idx:654|lv|WRONG_LANGUAGE|gpt-5.6-luna","is","","crowdin-staging/g2/is-a1.json","wenig|idx:654","lv","maz","wenig","","Litt","Litt","PASS","","WRONG_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","LABOT","{""lv"":""lítið""}","IS wenig lv: garbage Litt→lítið for maz little/few. DE untouched.","TARGET_LANGUAGE_REWRITE_REQUIRED","INDIVIDUAL_LINGUISTIC"
"BATCH-097","2d34c778a1b13a1f","2d34c778a1b13a1fb7d3400ae45ae0f4c9afa336ea4f101190e2dcca7885bccf","DISC-G2-A1-IS-L0004","g2/a1/is|wenn|idx:655|study|WRONG_LANGUAGE|gpt-5.6-luna","is","","crowdin-staging/g2/is-a1.json","wenn|idx:655","study","ja • kad","wenn","","{""study.translation"":""Kui (tingimus) • Kui (aeg)"",""study.explanation"":""[\""Põhiidee: wenn expressb olenewalt sönale kui\"",\""Kui jutt på siniest, tõlgi see sõnaga kui.\"",\""Kui jutt på sämätäst või geäääst ajast, tõlgitakse se sõnaga kui.\"",\""Etter wenn på tegusõna saksa lauses sämälä säläs.\""]"",""study.examples"":""[{\""de\"":\""Wenn du Zeit hast, komm vorbei.\"",\""lv\"":\""Kui sul on aega, astu põhva.\""},{\""de\"":\""Wenn es regnet, bleibe ich zu Hause.\"",\""lv\"":\""Kui sajab, jään ma koju.\""},{\""de\"":\""Wenn ich müde bin, trinke ich Kaffee.\"",\""lv\"":\""Kui olen väsinud, joon kafha.\""},{\""de\"":\""Ich weiß nicht, ob er kommt.\"",\""lv\"":\""Ma ei te, kas ta tulb.\""}]"",""study.comparison"":""[{\""word\"":\""wenn\"",\""meaning\"":\""Kui (tingimus) / kui (aeg)\"",\""example\"":\""Wenn du Zeit hast...\""},{\""word\"":\""ob\"",\""meaning\"":\""Kas ervägeves määuses\"",\""example\"":\""Ich weiß nicht, ob...\""},{\""word\"":\""wann\"",\""meaning\"":\""Millal blir spurt\"",\""example\"":\""Wann kommst du?\""},{\""word\"":\""weil\"",\""meaning\"":\""Siste\"",\""example\"":\""Ich bleibe, weil ich krank bin.\""}]"",""study.tip"":""{\""text\"":\""Atceries: nosacījums → wenn; jautājums “kad?” → wann.\""}"",""study.important"":""[\""wenn og wann eru ekki það sama.\"",\""Wann kommst du? er spurning. Wenn du kommst... er skilyrði/tími.\""]""}","{""study.translation"":""Kui (tingimus) • Kui (aeg)"",""study.explanation"":""[\""Põhiidee: wenn expressb olenewalt sönale kui\"",\""Kui jutt på siniest, tõlgi see sõnaga kui.\"",\""Kui jutt på sämätäst või geäääst ajast, tõlgitakse se sõnaga kui.\"",\""Etter wenn på tegusõna saksa lauses sämälä säläs.\""]"",""study.examples"":""[{\""de\"":\""Wenn du Zeit hast, komm vorbei.\"",\""lv\"":\""Kui sul on aega, astu põhva.\""},{\""de\"":\""Wenn es regnet, bleibe ich zu Hause.\"",\""lv\"":\""Kui sajab, jään ma koju.\""},{\""de\"":\""Wenn ich müde bin, trinke ich Kaffee.\"",\""lv\"":\""Kui olen väsinud, joon kafha.\""},{\""de\"":\""Ich weiß nicht, ob er kommt.\"",\""lv\"":\""Ma ei te, kas ta tulb.\""}]"",""study.comparison"":""[{\""word\"":\""wenn\"",\""meaning\"":\""Kui (tingimus) / kui (aeg)\"",\""example\"":\""Wenn du Zeit hast...\""},{\""word\"":\""ob\"",\""meaning\"":\""Kas ervägeves määuses\"",\""example\"":\""Ich weiß nicht, ob...\""},{\""word\"":\""wann\"",\""meaning\"":\""Millal blir spurt\"",\""example\"":\""Wann kommst du?\""},{\""word\"":\""weil\"",\""meaning\"":\""Siste\"",\""example\"":\""Ich bleibe, weil ich krank bin.\""}]"",""study.tip"":""{\""text\"":\""Atceries: nosacījums → wenn; jautājums “kad?” → wann.\""}"",""study.important"":""[\""wenn og wann eru ekki það sama.\"",\""Wann kommst du? er spurning. Wenn du kommst... er skilyrði/tími.\""]""}","PASS","","WRONG_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","CRITICAL","NONE","COMPOSITE_SCOPE_CAPTURED","COMPOSITE_SCOPE_CAPTURED","DECIDED","LABOT","{""study.translation"":""ef • þegar"",""study.explanation"":[""Meginhugsun: wenn þýðir ef eða þegar, eftir samhengi."",""Ef um skilyrði er að ræða, þýðir wenn ef."",""Þegar talað er um endurtekinn eða almennt tíma, þýðir wenn þegar."",""Eftir wenn kemur sögn í aðalsetningu á þýsku.""],""study.examples[0].lv"":""Ef þú hefur tíma, komdu við."",""study.examples[1].lv"":""Ef það rignir, verð ég heima."",""study.examples[2].lv"":""Ef ég er þreyttur, drekk ég kaffi."",""study.examples[3].lv"":""Ég veit ekki hvort hann kemur."",""study.comparison[0].meaning"":""ef / þegar"",""study.comparison[0].example"":""Wenn du Zeit hast..."",""study.comparison[1].meaning"":""hvort (í indirekt spurningu)"",""study.comparison[1].example"":""Ich weiß nicht, ob..."",""study.comparison[2].meaning"":""hvenær (spurning)"",""study.comparison[2].example"":""Wann kommst du?"",""study.comparison[3].meaning"":""vegna þess"",""study.comparison[3].example"":""Ich bleibe, weil ich krank bin."",""study.tip.text"":""Mundu: skilyrði → wenn; spurning „hvenær?“ → wann."",""study.important[0]"":""wenn og wann eru ekki það sama."",""study.important[1]"":""Wann kommst du? er spurning. Wenn du kommst... er skilyrði/tími.""}","IS wenn composite: ET Kui→ef•þegar throughout study for ja•kad if/when. DE untouched.","COMPOSITE_SCOPE_REQUIRES_FIELD_LEVEL_OWNER","INDIVIDUAL_LINGUISTIC"
"BATCH-098","5bdf1c77182456b1","5bdf1c77182456b1f4aee7e68c4e751c8e8a261b3702a0eae36eca7a4e9aab81","DISC-G2-A1-IS-L0005","g2/a1/is|wer|idx:656|study|WRONG_LANGUAGE|gpt-5.6-luna","is","","crowdin-staging/g2/is-a1.json","wer|idx:656","study","kas • kurš","wer","","{""study.translation"":""Kes • Cumb"",""study.explanation"":""[\""Põhiidee: wer on öklissõna tösö identityedi kohta — eesti keeles on see kes.\"",\""Wer öklisb köhta dönnen, mitte räyen või köhätä kohta.\"",\""Asjade ja svetde kohta östilakse was, mitte wer.\"",\""Wer on saksa keeles aussima lause alus (Nominativis) — Wer ist das? = Kes se på?\"",\""Kui öklised, kes mitsätt mitmest tössöst, sättää wer säili koos von (wer von euch = kes teist).\"",\""Wer mändas vormi kände pågåde: wen (akkusativ), wem (dativ), wessen (genitiv) — A1 sögelen seneb oftest bare vorm wer.\""]"",""study.examples"":""[{\""de\"":\""Wer ist das?\"",\""lv\"":\""Ser du på?\""},{\""de\"":\""Wer bist du?\"",\""lv\"":\""Er du gammel?\""},{\""de\"":\""Wer kommt heute?\"",\""lv\"":\""Kes täna tulb?\""},{\""de\"":\""Wer ist deine Lehrerin?\"",\""lv\"":\""Kes på læreren din?\""},{\""de\"":\""Wer von euch spricht Deutsch?\"",\""lv\"":\""Kes teist pohler saksa kjelt?\""},{\""de\"":\""Wer hat das gesagt?\"",\""lv\"":\""Kan du se det?\""},{\""de\"":\""Wer möchte Kaffee?\"",\""lv\"":\""Hvem vil ha kaffe?\""}]"",""study.tip"":""[\""wer spyrr um fólk (hver/hverjir) — um hluti og atburði nota was.\"",\""Til að spyrja um val meðal nokkurra manna, nota wer von... (hver úr...).\""]"",""study.important"":""[\""wer spyrr eingöngu um fólk, aldrei um hluti.\"",\""Um hluti og atburði spyrrt með was, ekki wer.\"",\""wer breytist eftir beygingu: wen, wem, wessen — en grunnform er wer.\"",\""Ekki rétt: Wer ist passiert? → Rétt: Was ist passiert?\""]""}","{""study.translation"":""Kes • Cumb"",""study.explanation"":""[\""Põhiidee: wer on öklissõna tösö identityedi kohta — eesti keeles on see kes.\"",\""Wer öklisb köhta dönnen, mitte räyen või köhätä kohta.\"",\""Asjade ja svetde kohta östilakse was, mitte wer.\"",\""Wer on saksa keeles aussima lause alus (Nominativis) — Wer ist das? = Kes se på?\"",\""Kui öklised, kes mitsätt mitmest tössöst, sättää wer säili koos von (wer von euch = kes teist).\"",\""Wer mändas vormi kände pågåde: wen (akkusativ), wem (dativ), wessen (genitiv) — A1 sögelen seneb oftest bare vorm wer.\""]"",""study.examples"":""[{\""de\"":\""Wer ist das?\"",\""lv\"":\""Ser du på?\""},{\""de\"":\""Wer bist du?\"",\""lv\"":\""Er du gammel?\""},{\""de\"":\""Wer kommt heute?\"",\""lv\"":\""Kes täna tulb?\""},{\""de\"":\""Wer ist deine Lehrerin?\"",\""lv\"":\""Kes på læreren din?\""},{\""de\"":\""Wer von euch spricht Deutsch?\"",\""lv\"":\""Kes teist pohler saksa kjelt?\""},{\""de\"":\""Wer hat das gesagt?\"",\""lv\"":\""Kan du se det?\""},{\""de\"":\""Wer möchte Kaffee?\"",\""lv\"":\""Hvem vil ha kaffe?\""}]"",""study.tip"":""[\""wer spyrr um fólk (hver/hverjir) — um hluti og atburði nota was.\"",\""Til að spyrja um val meðal nokkurra manna, nota wer von... (hver úr...).\""]"",""study.important"":""[\""wer spyrr eingöngu um fólk, aldrei um hluti.\"",\""Um hluti og atburði spyrrt með was, ekki wer.\"",\""wer breytist eftir beygingu: wen, wem, wessen — en grunnform er wer.\"",\""Ekki rétt: Wer ist passiert? → Rétt: Was ist passiert?\""]""}","PASS","","WRONG_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","CRITICAL","NONE","COMPOSITE_SCOPE_CAPTURED","COMPOSITE_SCOPE_CAPTURED","DECIDED","LABOT","{""study.translation"":""hver"",""study.explanation"":[""Meginhugsun: wer er spyrjandi um manneskju — á íslensku: hver."",""Spyr um fólk, ekki hluti eða atburði."",""Fyrir hluti og atburði nota was, ekki wer."",""Wer er oftast frumlag á þýsku — Wer ist das? = Hver er þetta?"",""Ef spurt er um val úr hópi, nota wer von (wer von euch = hver af ykkur)."",""Wer breytist eftir beygingu: wen, wem, wessen — á A1 er grunnformin wer.""],""study.examples[0].lv"":""Hver er þetta?"",""study.examples[1].lv"":""Hver ert þú?"",""study.examples[2].lv"":""Hver kemur í dag?"",""study.examples[3].lv"":""Hver er kennarinn þinn?"",""study.examples[4].lv"":""Hver af ykkur talar þýsku?"",""study.examples[5].lv"":""Hver sagði þetta?"",""study.examples[6].lv"":""Hver vill kaffi?"",""study.tip[0]"":""wer spyr um fólk (hver) — fyrir hluti og atburði nota was."",""study.tip[1]"":""Til að spyrja um val meðal manna, nota wer von... (hver af...)."",""study.important[0]"":""wer spyr eingöngu um fólk, aldrei um hluti."",""study.important[1]"":""Fyrir hluti og atburði nota was, ekki wer."",""study.important[2]"":""wer breytist: wen, wem, wessen — grunnform er wer."",""study.important[3]"":""Ekki rétt: Wer ist passiert? → Rétt: Was ist passiert?""}","IS wer composite: ET Kes/Cumb/NO→hver throughout study for kas•kurš who. DE untouched.","COMPOSITE_SCOPE_REQUIRES_FIELD_LEVEL_OWNER","INDIVIDUAL_LINGUISTIC"
"BATCH-098","55bfd42c52b3c78f","55bfd42c52b3c78ff957f33176ded08dfd850a8836073caaa8e3c67c3c7dd72f","DISC-G2-A1-IS-L0001","g2/a1/is|werden|idx:657|study.explanation|LANGUAGE_MIXING|gpt-5.6-luna","is","","crowdin-staging/g2/is-a1.json","werden|idx:657","study.explanation","[""Galvenā doma: werden A1 līmenī visbiežāk nozīmē kļūt."",""To lieto, ja kaut kas mainās vai kļūst citāds."",""Vēlāk vācu valodā werden lieto arī nākotnei un pasīvam."",""A1 līmenī svarīgākā frāze ir Ich werde müde. = Es kļūstu noguris.""]","werden","","[""Hovedidé: werden geschäften på A1-nivå oftest det samme."",""Seda brukes, kui miski või või saab teistdualheks."",""Hiljem brukes i saksa keeles werden ka svojemje ja passiivi fågs."",""A1 nivå på den viktigste frasen Ich werde müde. = Ma jään väsinuks.""]","[""Hovedidé: werden geschäften på A1-nivå oftest det samme."",""Seda brukes, kui miski või või saab teistdualheks."",""Hiljem brukes i saksa keeles werden ka svojemje ja passiivi fågs."",""A1 nivå på den viktigste frasen Ich werde müde. = Ma jään väsinuks.""]","PASS","","LANGUAGE_MIXING","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXACT_FIELD","DECIDED","LABOT","{""study.explanation[0]"":""Meginhugsun: werden á A1 stigi þýðir oftast að verða eitthvað."",""study.explanation[1]"":""Notað þegar eitthvað breytist eða verður öðruvísi."",""study.explanation[2]"":""Seinna í þýsku er werden notað líka fyrir framtíð og passive."",""study.explanation[3]"":""Mikilvægasta setningin á A1 er Ich werde müde. = Ég verð þreyttur.""}","IS werden study.explanation: NO Hovedidé/Seda→IS Meginhugsun/Notað for kļūt become. DE untouched.","TARGET_LANGUAGE_REWRITE_REQUIRED","INDIVIDUAL_LINGUISTIC"
